forecast_date,region,sample,id,predictions,horizon,model,week,true_values
2020-06-15,US,114,2020-06-18,815,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,114,2020-06-19,734,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,115,2020-06-17,804,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,115,2020-06-18,871,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,115,2020-06-19,833,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,116,2020-06-17,822,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,116,2020-06-18,813,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,116,2020-06-19,741,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,117,2020-06-17,688,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,117,2020-06-18,789,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,117,2020-06-19,741,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,118,2020-06-17,815,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,118,2020-06-18,812,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,118,2020-06-19,846,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,119,2020-06-17,768,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,119,2020-06-18,792,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,119,2020-06-19,850,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,120,2020-06-17,759,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,120,2020-06-18,723,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,120,2020-06-19,655,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,121,2020-06-17,819,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,121,2020-06-18,837,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,121,2020-06-19,800,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,122,2020-06-17,766,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,122,2020-06-18,674,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,122,2020-06-19,759,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,123,2020-06-17,716,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,123,2020-06-18,726,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,123,2020-06-19,715,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,124,2020-06-17,794,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,124,2020-06-18,809,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,124,2020-06-19,791,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,125,2020-06-17,766,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,125,2020-06-18,730,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,125,2020-06-19,736,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,126,2020-06-17,852,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,126,2020-06-18,877,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,126,2020-06-19,827,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,127,2020-06-17,783,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,127,2020-06-18,767,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,127,2020-06-19,782,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,128,2020-06-17,776,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,128,2020-06-18,794,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,128,2020-06-19,780,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,129,2020-06-17,858,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,129,2020-06-18,917,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,129,2020-06-19,834,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,130,2020-06-17,744,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,130,2020-06-18,798,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,130,2020-06-19,799,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,131,2020-06-17,826,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,131,2020-06-18,832,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,131,2020-06-19,823,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,132,2020-06-17,719,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,132,2020-06-18,757,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,132,2020-06-19,765,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,133,2020-06-17,765,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,133,2020-06-18,726,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,133,2020-06-19,793,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,134,2020-06-17,770,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,134,2020-06-18,760,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,134,2020-06-19,763,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,135,2020-06-17,663,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,135,2020-06-18,739,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,135,2020-06-19,774,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,136,2020-06-17,759,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,136,2020-06-18,731,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,136,2020-06-19,801,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,137,2020-06-17,755,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,137,2020-06-18,709,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,137,2020-06-19,723,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,138,2020-06-17,723,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,138,2020-06-18,749,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,138,2020-06-19,704,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,139,2020-06-17,759,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,139,2020-06-18,769,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,139,2020-06-19,754,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,140,2020-06-17,799,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,140,2020-06-18,775,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,140,2020-06-19,731,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,141,2020-06-17,726,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,141,2020-06-18,712,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,141,2020-06-19,647,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,142,2020-06-17,804,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,142,2020-06-18,733,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,142,2020-06-19,733,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,143,2020-06-17,871,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,143,2020-06-18,849,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,143,2020-06-19,903,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,144,2020-06-17,726,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,144,2020-06-18,701,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,144,2020-06-19,728,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,145,2020-06-17,792,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,145,2020-06-18,775,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,145,2020-06-19,754,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,146,2020-06-17,762,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,146,2020-06-18,747,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,146,2020-06-19,695,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,147,2020-06-17,746,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,147,2020-06-18,718,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,147,2020-06-19,706,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,148,2020-06-17,745,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,148,2020-06-18,740,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,148,2020-06-19,742,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,149,2020-06-17,759,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,149,2020-06-18,760,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,149,2020-06-19,782,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,150,2020-06-17,765,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,150,2020-06-18,812,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,150,2020-06-19,803,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,151,2020-06-17,753,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,151,2020-06-18,772,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,151,2020-06-19,772,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,152,2020-06-17,822,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,152,2020-06-18,806,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,152,2020-06-19,782,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,153,2020-06-17,752,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,153,2020-06-18,741,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,153,2020-06-19,818,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,154,2020-06-17,828,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,154,2020-06-18,786,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,154,2020-06-19,773,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,155,2020-06-17,796,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,155,2020-06-18,752,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,155,2020-06-19,804,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,156,2020-06-17,747,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,156,2020-06-18,798,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,156,2020-06-19,822,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,157,2020-06-17,813,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,157,2020-06-18,794,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,157,2020-06-19,837,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,158,2020-06-17,761,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,158,2020-06-18,760,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,158,2020-06-19,769,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,159,2020-06-17,816,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,159,2020-06-18,810,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,159,2020-06-19,861,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,160,2020-06-17,680,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,160,2020-06-18,744,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,160,2020-06-19,682,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,161,2020-06-17,799,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,161,2020-06-18,781,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,161,2020-06-19,834,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,162,2020-06-17,772,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,162,2020-06-18,828,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,162,2020-06-19,888,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,163,2020-06-17,778,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,163,2020-06-18,735,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,163,2020-06-19,777,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,164,2020-06-17,679,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,164,2020-06-18,716,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,164,2020-06-19,733,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,165,2020-06-17,777,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,165,2020-06-18,751,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,165,2020-06-19,802,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,166,2020-06-17,832,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,166,2020-06-18,881,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,166,2020-06-19,803,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,167,2020-06-17,848,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,167,2020-06-18,848,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,167,2020-06-19,753,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,168,2020-06-17,817,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,168,2020-06-18,878,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,168,2020-06-19,783,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,169,2020-06-17,690,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,169,2020-06-18,699,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,169,2020-06-19,777,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,170,2020-06-17,739,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,170,2020-06-18,719,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,170,2020-06-19,799,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,171,2020-06-17,788,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,171,2020-06-18,750,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,171,2020-06-19,797,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,172,2020-06-17,798,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,172,2020-06-18,828,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,172,2020-06-19,824,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,173,2020-06-17,759,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,173,2020-06-18,700,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,173,2020-06-19,767,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,174,2020-06-17,874,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,174,2020-06-18,830,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,174,2020-06-19,792,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,175,2020-06-17,795,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,175,2020-06-18,751,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,175,2020-06-19,841,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,176,2020-06-17,722,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,176,2020-06-18,736,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,176,2020-06-19,688,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,177,2020-06-17,736,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,177,2020-06-18,792,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,177,2020-06-19,738,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,178,2020-06-17,780,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,178,2020-06-18,772,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,178,2020-06-19,749,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,179,2020-06-17,793,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,179,2020-06-18,813,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,179,2020-06-19,787,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,180,2020-06-17,827,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,180,2020-06-18,802,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,180,2020-06-19,821,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,181,2020-06-17,765,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,181,2020-06-18,754,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,181,2020-06-19,820,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,182,2020-06-17,774,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,182,2020-06-18,783,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,182,2020-06-19,808,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,183,2020-06-17,840,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,183,2020-06-18,853,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,183,2020-06-19,849,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,184,2020-06-17,851,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,184,2020-06-18,756,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,184,2020-06-19,780,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,185,2020-06-17,814,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,185,2020-06-18,747,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,185,2020-06-19,779,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,186,2020-06-17,767,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,186,2020-06-18,863,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,186,2020-06-19,777,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,187,2020-06-17,848,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,187,2020-06-18,899,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,187,2020-06-19,802,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,188,2020-06-17,801,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,188,2020-06-18,731,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,188,2020-06-19,843,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,189,2020-06-17,788,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,189,2020-06-18,782,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,189,2020-06-19,656,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,190,2020-06-17,837,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,190,2020-06-18,772,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,190,2020-06-19,749,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,191,2020-06-17,806,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,191,2020-06-18,806,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,191,2020-06-19,805,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,192,2020-06-17,751,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,192,2020-06-18,793,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,192,2020-06-19,778,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,193,2020-06-17,838,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,193,2020-06-18,838,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,193,2020-06-19,801,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,194,2020-06-17,872,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,194,2020-06-18,849,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,194,2020-06-19,842,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,195,2020-06-17,754,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,195,2020-06-18,770,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,195,2020-06-19,726,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,196,2020-06-17,717,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,196,2020-06-18,731,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,196,2020-06-19,816,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,197,2020-06-17,790,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,197,2020-06-18,781,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,197,2020-06-19,790,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,198,2020-06-17,751,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,198,2020-06-18,776,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,198,2020-06-19,749,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,199,2020-06-17,794,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,199,2020-06-18,842,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,199,2020-06-19,889,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,200,2020-06-17,763,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,200,2020-06-18,807,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,200,2020-06-19,778,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,201,2020-06-17,785,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,201,2020-06-18,786,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,201,2020-06-19,810,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,202,2020-06-17,806,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,202,2020-06-18,803,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,202,2020-06-19,809,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,203,2020-06-17,799,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,203,2020-06-18,801,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,203,2020-06-19,769,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,204,2020-06-17,766,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,204,2020-06-18,819,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,204,2020-06-19,772,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,205,2020-06-17,855,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,205,2020-06-18,800,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,205,2020-06-19,782,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,206,2020-06-17,745,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,206,2020-06-18,821,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,206,2020-06-19,822,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,207,2020-06-17,770,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,207,2020-06-18,796,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,207,2020-06-19,771,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,208,2020-06-17,797,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,208,2020-06-18,843,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,208,2020-06-19,818,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,209,2020-06-17,790,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,209,2020-06-18,775,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,209,2020-06-19,766,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,210,2020-06-17,837,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,210,2020-06-18,824,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,210,2020-06-19,816,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,211,2020-06-17,761,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,211,2020-06-18,772,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,211,2020-06-19,792,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,212,2020-06-17,807,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,212,2020-06-18,845,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,212,2020-06-19,783,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,213,2020-06-17,784,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,213,2020-06-18,773,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,213,2020-06-19,770,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,214,2020-06-17,774,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,214,2020-06-18,853,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,214,2020-06-19,735,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,215,2020-06-17,728,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,215,2020-06-18,766,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,215,2020-06-19,708,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,216,2020-06-17,788,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,216,2020-06-18,862,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,216,2020-06-19,836,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,217,2020-06-17,784,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,217,2020-06-18,781,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,217,2020-06-19,727,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,218,2020-06-17,765,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,218,2020-06-18,757,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,218,2020-06-19,740,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,219,2020-06-17,813,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,219,2020-06-18,830,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,219,2020-06-19,840,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,220,2020-06-17,835,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,220,2020-06-18,734,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,220,2020-06-19,901,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,221,2020-06-17,801,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,221,2020-06-18,806,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,221,2020-06-19,857,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,222,2020-06-17,775,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,222,2020-06-18,789,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,222,2020-06-19,795,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,223,2020-06-17,806,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,223,2020-06-18,839,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,223,2020-06-19,867,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,224,2020-06-17,758,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,224,2020-06-18,727,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,224,2020-06-19,725,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,225,2020-06-17,921,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,225,2020-06-18,830,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,225,2020-06-19,937,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,226,2020-06-17,842,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,226,2020-06-18,785,2,EpiSoon_rt,2020-06-14,717
2020-06-15,US,226,2020-06-19,789,3,EpiSoon_rt,2020-06-14,678
2020-06-15,US,227,2020-06-17,735,1,EpiSoon_rt,2020-06-14,759
2020-06-15,US,227,2020-06-18,742,2,EpiSoon_rt,2020-06-14,717
