forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,26,quantile,0.45,1368.775,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,26,quantile,0.5,1437.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,26,quantile,0.55,1499.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,26,quantile,0.6,1557.4,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,26,quantile,0.65,1630.675,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,26,quantile,0.7,1697.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,26,quantile,0.75,1769.125,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,26,quantile,0.8,1841.4,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,26,quantile,0.85,1943.15,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,26,quantile,0.9,2064.6,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,26,quantile,0.95,2258.075,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,26,quantile,0.975,2418.0375,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,26,quantile,0.99,2549.635,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,point,,1563.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.01,781.995,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.025,828.975,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.05,887.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.1,983.95,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.15,1069.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.2,1132,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.25,1215.375,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.3,1285.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.35,1352,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.4,1423.8,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.45,1499.275,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.5,1563.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.55,1654.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.6,1724.7,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.65,1803.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.7,1893.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.75,1980.375,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.8,2089.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.85,2212.95,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.9,2347.6,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.95,2541.125,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.975,2728.225,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,26,quantile,0.99,2896.13,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,point,,1647,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.01,696.415,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.025,736.45,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.05,792.975,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.1,900.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.15,1020.275,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.2,1103.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.25,1207.875,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.3,1299.85,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.35,1391.825,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.4,1466.8,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.45,1555.775,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.5,1647,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.55,1740,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.6,1825.9,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.65,1901.35,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.7,2002.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.75,2103.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.8,2214.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.85,2338.95,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.9,2503,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.95,2674.8,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.975,2905.525,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,26,quantile,0.99,3029.655,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,point,,480,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.01,341.495,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.025,359.95,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.05,370.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.1,388.95,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.15,404.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.2,416.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.25,428.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.3,437.85,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.35,447.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.4,458.8,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.45,469,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.5,480,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.55,491.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.6,505.7,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.65,520.675,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.7,536.65,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.75,550.75,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.8,565,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.85,587,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.9,616,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.95,652.8,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.975,686,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,27,quantile,0.99,737.52,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,point,,464.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.01,299.485,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.025,312.4875,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.05,325.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.1,349,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.15,366.925,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.2,381.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.25,396.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.3,410.85,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.35,424,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.4,436,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.45,450.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.5,464.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.55,478.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.6,495.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.65,512.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.7,533.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.75,552.625,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.8,570.6,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.85,597.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.9,629.1,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.95,679.75,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.975,726.525,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,27,quantile,0.99,774.005,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,point,,454.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.01,269.995,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.025,278.9875,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.05,295.95,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.1,317.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.15,337,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.2,356,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.25,370.875,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.3,388.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.35,405.825,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.4,420.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.45,439.275,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.5,454.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.55,471.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.6,490.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.65,510.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.7,531.65,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.75,554.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.8,576.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.85,608.575,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.9,641.700000000001,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.95,704.075,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.975,751,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,27,quantile,0.99,803.005,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,point,,444.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.01,238.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.025,248.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.05,261,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.1,287.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.15,306,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.2,322.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.25,342.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.3,362,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.35,381.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.4,402.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.45,422,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.5,444.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.55,463,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.6,488.2,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.65,507,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.7,535.65,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.75,556.625,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.8,581.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.85,613.075,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.9,650,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.95,709.025,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.975,747.0125,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,27,quantile,0.99,796.005,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,point,,252.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.01,172.995,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.025,175.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.05,181.475,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.1,194.95,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.15,203.925,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.2,211,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.25,218.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.3,225.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.35,232,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.4,239.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.45,246,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.5,252.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.55,259,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.6,267.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.65,276.175,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.7,284.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.75,295,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.8,306.6,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.85,318.075,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.9,332.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.95,353.025,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.975,368.0125,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,28,quantile,0.99,394.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,point,,315,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.01,195,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.025,201.9875,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.05,213,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.1,227,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.15,241.425,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.2,251,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.25,261.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.3,274,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.35,285,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.4,294.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.45,305,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.5,315,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.55,324.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.6,336.5,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.65,350,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.7,364,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.75,380,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.8,398.1,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.85,422,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.9,447.55,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.95,486.525,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.975,524.0375,mean
2020-12-14,2020-12-14,2 wk ahead inc death,2020-12-26,28,quantile,0.99,558.505,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,point,,392.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.01,219,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.025,232.4875,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.05,247,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.1,270.45,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.15,287.425,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.2,302,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.25,315.375,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.3,330.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.35,343,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.4,359.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.45,373.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.5,392.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.55,412,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.6,427.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.65,447,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.7,468.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.75,492.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.8,521,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.85,557.575,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.9,598.050000000001,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.95,660.025,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.975,695.5,mean
2020-12-14,2020-12-14,3 wk ahead inc death,2021-01-02,28,quantile,0.99,747.05,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,point,,454.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.01,231.475,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.025,251.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.05,270.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.1,295.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.15,314.425,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.2,337,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.25,353.375,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.3,374.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.35,393,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.4,412.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.45,431.775,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.5,454.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.55,478.225,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.6,501.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.65,526.175,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.7,555,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.75,588.5,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.8,625,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.85,675,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.9,741.65,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.95,837.525,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.975,893,mean
2020-12-14,2020-12-14,4 wk ahead inc death,2021-01-09,28,quantile,0.99,982.02,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,29,point,,223,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,29,quantile,0.01,102.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,29,quantile,0.025,109.9875,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,29,quantile,0.05,119.475,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,29,quantile,0.1,134,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,29,quantile,0.15,146,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,29,quantile,0.2,158.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,29,quantile,0.25,167.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,29,quantile,0.3,178.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,29,quantile,0.35,189.5,mean
2020-12-14,2020-12-14,1 wk ahead inc death,2020-12-19,29,quantile,0.4,201,mean
